timestamp,demand_kw,price_eur_mwh,solar_potential_kw,wind_potential_kw
2025-01-02 14:00:00,39.169493488496975,30.545249872415457,60.83195150683543,41.78239463515613
2025-01-02 15:00:00,55.375167414905285,29.231782482587736,61.68885911164864,50.972875436723925
2025-01-02 16:00:00,50.89016323685565,46.474531130351565,57.424177587772746,24.34115682706374
2025-01-02 17:00:00,51.31907960059767,44.46321066103057,42.84257351834285,44.19403340539607
2025-01-02 18:00:00,96.08191279719263,72.40999422907011,37.85426959002205,45.390537768350164
2025-01-02 19:00:00,104.2464654641138,75.2806873335247,25.594739538336746,34.82022572006965
2025-01-02 20:00:00,102.16620827257202,77.5924617948865,18.047707647671373,31.498848396195616
2025-01-02 21:00:00,93.79811507819659,73.47434209198856,0.0,41.0467619287073
2025-01-02 22:00:00,65.46582887134099,58.57637717446024,0.0,42.11139412511832
2025-01-02 23:00:00,59.77062846339291,48.77971574419522,0.0,59.95974400244633
2025-01-03 00:00:00,28.21762215264329,17.961405859397804,0.0,46.99197260084429
2025-01-03 01:00:00,28.29904614306652,30.44732577234299,0.0,43.63552699522462
2025-01-03 02:00:00,21.0,27.884175906501447,0.0,47.03229617277231
2025-01-03 03:00:00,32.670014698341134,21.025312744530233,0.0,71.04929433001158
2025-01-03 04:00:00,31.178357432605765,17.726718867838617,0.0,55.70314124003672
2025-01-03 05:00:00,29.126639404501073,24.515356640748095,0.0,53.03399438345521
2025-01-03 06:00:00,85.95208732003698,50.38425332119738,11.14547246705273,53.995158515440444
2025-01-03 07:00:00,73.97153830102314,56.244270231384974,20.82276938066596,44.073939415053516
2025-01-03 08:00:00,77.51342774285018,46.090898176032425,26.35839090160603,27.073918156427336
2025-01-03 09:00:00,76.37386674008272,53.89723168011726,33.014750326574074,44.26922135703941
2025-01-03 10:00:00,57.95710050590635,39.419747748716354,49.35781381348271,35.06633467163405
2025-01-03 11:00:00,59.51529302853584,37.54147190233486,50.40522464240763,31.97723246660003
2025-01-03 12:00:00,61.14673877202944,38.78688492401851,64.35650730390115,54.14153970066366
2025-01-03 13:00:00,47.15668439009226,40.31631391322294,56.81766164247915,28.60848484369028
2025-01-03 14:00:00,44.769964120868266,24.6752843905524,60.22167735418767,35.42892431865411
2025-01-03 15:00:00,56.305096203032285,36.06190700777954,64.29572846969603,26.890711471616463
2025-01-03 16:00:00,59.570445792113844,34.76549166456839,59.16115187852327,48.11993393205269
2025-01-03 17:00:00,49.3628549525344,33.71053513667273,46.945312664463756,55.278242870514276
2025-01-03 18:00:00,97.78061820653667,69.81307701837477,35.732909505678336,55.09104588065995
2025-01-03 19:00:00,107.82567344782089,69.99439124220768,25.751267840731824,65.26002718451684
2025-01-03 20:00:00,94.67572287965248,67.70700751758653,15.990332118587805,47.50111522209075
2025-01-03 21:00:00,99.67964989695885,88.6470603704017,0.0,45.40712090166073
2025-01-03 22:00:00,56.07915118381998,52.53904257037859,0.0,29.092843581904518
2025-01-03 23:00:00,53.99376793785114,39.57717847914837,0.0,75.4029738042609
2025-01-04 00:00:00,28.739890951852036,21.618575678386225,0.0,75.89764592626453
2025-01-04 01:00:00,26.11122564371716,23.797020067093236,0.0,59.577873973059056
2025-01-04 02:00:00,30.056945088668947,20.05533340590814,0.0,90.48757191551675
2025-01-04 03:00:00,30.12229725452609,27.7260342331769,0.0,51.412211656577455
2025-01-04 04:00:00,27.204007244151093,23.970530737446484,0.0,74.83863940162226
2025-01-04 05:00:00,28.332689895327587,16.815800607918646,0.0,65.00108832810528
2025-01-04 06:00:00,66.74507971991711,46.96375097977004,14.834595089021324,78.77968273112577
2025-01-04 07:00:00,71.42820735052123,34.95641007598515,23.481830226615713,40.11192221306369
2025-01-04 08:00:00,67.11596777069498,49.82977136149192,38.47303439697888,25.974874207632574
2025-01-04 09:00:00,71.49505790902126,39.93198663035545,49.81880945676779,41.52985050307293
2025-01-04 10:00:00,52.53658348260881,36.566227127498586,53.47624498784824,51.44758773960659
2025-01-04 11:00:00,52.4723131926662,29.385233238785016,77.04352477354303,40.462019102565236
2025-01-04 12:00:00,56.14573192316974,37.90427544016321,82.47400217017682,48.65810354196323
2025-01-04 13:00:00,35.92142858832078,30.695687130139692,85.67824476396746,35.12349963510267
2025-01-04 14:00:00,38.829363568795365,36.750349869549694,95.01632403763956,47.24082602984527
2025-01-04 15:00:00,48.89353214852544,24.601399796226325,92.11417772809614,40.128681340398515
2025-01-04 16:00:00,39.80076329452567,34.32683033580642,80.69139012713121,56.43331994575556
2025-01-04 17:00:00,28.290630942601055,25.375232429814048,58.07741385841241,47.92740077432599
2025-01-04 18:00:00,84.75401755018927,63.42771053618242,47.286559915025094,55.756793056706705
2025-01-04 19:00:00,86.27460298008938,70.9143709602434,36.41315842077259,77.7651431653228
2025-01-04 20:00:00,73.89036606591431,57.66696431574021,26.282994327217477,71.71091898147306
2025-01-04 21:00:00,91.67008547385052,77.18951363866954,0.0,65.31418633748208
2025-01-04 22:00:00,46.68871896921765,38.2013570297919,0.0,45.88202431266444
2025-01-04 23:00:00,51.37895907495668,34.782550635798756,0.0,61.09701306273991
2025-01-05 00:00:00,28.98308304595172,29.830291437569485,0.0,47.18848131996852
2025-01-05 01:00:00,24.202418613581813,32.926722699341674,0.0,49.76134070134762
2025-01-05 02:00:00,25.18271339414061,23.82901214930603,0.0,49.346607596281174
2025-01-05 03:00:00,25.792127236076038,7.809872879100212,0.0,41.10655947941841
2025-01-05 04:00:00,34.88552359132637,26.58029298319884,0.0,27.802885280226874
2025-01-05 05:00:00,29.336078153549316,24.473540797845786,0.0,45.35026515147987
2025-01-05 06:00:00,65.61430858554081,43.861663856115456,10.834802100191993,57.076541035197394
2025-01-05 07:00:00,63.75696330336764,48.18206178988964,17.19102188749353,21.65654934212336
2025-01-05 08:00:00,73.34537940689125,47.49014339301205,23.14271966279802,32.79473101568934
2025-01-05 09:00:00,74.55160913637982,54.47956242594794,31.382835727181313,48.185514814454
2025-01-05 10:00:00,55.36587510169781,31.193285628387336,47.457194075255295,41.021619467289305
2025-01-05 11:00:00,52.2504955837115,42.737731724677786,59.58229218547741,46.08891213715759
2025-01-05 12:00:00,51.33876274593595,44.72752816314474,60.55632485706679,35.8608697350601
2025-01-05 13:00:00,35.59871945037323,19.68034756166612,70.04053119415768,49.23487437519978
2025-01-05 14:00:00,39.96425356106503,23.525800782557432,66.71112115858779,31.213329140983674
2025-01-05 15:00:00,37.993068716205826,30.92238042743923,57.76380463008889,31.97197316668214
2025-01-05 16:00:00,32.8556351408336,19.97530034837687,55.3044281349287,12.013189269504874
2025-01-05 17:00:00,45.82713501750894,29.206837980037047,50.043533034852125,49.41243067795775
2025-01-05 18:00:00,82.75964450376433,70.79694798699404,34.604412066034456,52.78696402877731
2025-01-05 19:00:00,91.27261784598846,75.61072775402894,28.567989715430343,42.22356941155062
2025-01-05 20:00:00,89.85873806594964,83.01243709023663,13.792997761531243,45.889081453477004
2025-01-05 21:00:00,88.39611015737997,72.77423056510253,0.0,39.76518031773385
2025-01-05 22:00:00,52.792505880452076,43.23497637553552,0.0,53.687494138709425
2025-01-05 23:00:00,47.26561508818607,35.714108798696415,0.0,62.78040980320961
2025-01-06 00:00:00,38.36032568080799,28.451415921848877,0.0,30.420281368388494
2025-01-06 01:00:00,30.19406443928872,22.7121740056971,0.0,59.42525931214079
2025-01-06 02:00:00,31.358692583034166,24.52580405309977,0.0,50.17866649738196
2025-01-06 03:00:00,27.079156498950123,18.083268403482048,0.0,55.43552239067558
2025-01-06 04:00:00,25.80975632650368,25.087719927637842,0.0,60.09311003643363
2025-01-06 05:00:00,32.1478320396424,16.539679246777514,0.0,51.37095277486901
2025-01-06 06:00:00,81.8087228774439,50.19607640437095,11.772513788474093,52.5113027462638
2025-01-06 07:00:00,77.27782649915777,52.36266576935949,17.227832826339817,30.614979443665842
2025-01-06 08:00:00,74.35699191123004,36.786252575021926,24.29754464808769,40.19046784783039
2025-01-06 09:00:00,75.1152582527454,55.010981790836176,34.27446726103641,35.73052958700861
2025-01-06 10:00:00,65.06753583619951,32.438376866305646,36.74185096399168,34.12805545681079
2025-01-06 11:00:00,56.9252919433642,44.05337333000662,51.77237109375072,22.06735399835424
2025-01-06 12:00:00,58.15984565374827,31.840545074023655,61.42120627103673,29.283161972976064
2025-01-06 13:00:00,55.638976255490384,33.99469402358507,71.08206635427086,46.212976591058016
2025-01-06 14:00:00,44.06276756438574,34.32598713212857,60.93093198857236,38.090748958162266
2025-01-06 15:00:00,45.84096837534785,45.335384612837984,55.85285358914826,43.95700376600079
2025-01-06 16:00:00,45.65299436255149,32.39594323490919,50.58313435430975,54.40001480364305
2025-01-06 17:00:00,56.39375325632178,26.472698596334666,46.887984446835944,47.533110872869784
2025-01-06 18:00:00,110.94511593477007,89.80290043123046,34.91954919659728,38.61396315045601
2025-01-06 19:00:00,105.35692469645898,79.55389988157182,23.838014188820267,42.318729397597124
2025-01-06 20:00:00,105.50012144084329,83.92442142380561,17.811198658964692,17.54421130157093
2025-01-06 21:00:00,99.36329266931192,81.87143512505001,0.0,46.47422708937844
2025-01-06 22:00:00,68.4479123003588,44.71468668068459,0.0,44.56233889317049
2025-01-06 23:00:00,60.8895672539035,43.649998303809305,0.0,53.25140218822391
2025-01-07 00:00:00,33.83899619002383,23.38225248466282,0.0,51.31803784388197
2025-01-07 01:00:00,29.525137775530705,31.3852065385834,0.0,49.09671495749523
2025-01-07 02:00:00,28.793853357025753,29.58492779583471,0.0,29.629246403295852
2025-01-07 03:00:00,37.48369016818253,18.530052311923207,0.0,40.8296872579795
2025-01-07 04:00:00,32.42875655882238,32.20624436710559,0.0,59.73148377333151
2025-01-07 05:00:00,36.53118957481672,28.386740073068708,0.0,76.26675405501528
2025-01-07 06:00:00,82.19252078856402,45.513685284344916,10.910342042658456,52.07030815941176
2025-01-07 07:00:00,77.22589460180741,53.05681050034454,18.067426839352116,34.64731665155771
2025-01-07 08:00:00,78.41850081775813,58.929767936527384,23.027101065161624,39.64823694860577
2025-01-07 09:00:00,81.50688760680207,47.46372420997033,32.473107731118105,25.53114397773868
2025-01-07 10:00:00,57.0259070395885,48.18418346108596,41.47553614239315,34.95956416397585
2025-01-07 11:00:00,54.86158167295887,29.956427877399364,45.602060928318444,26.094778513870974
2025-01-07 12:00:00,65.2515346548251,38.24620994326388,59.91268939956106,38.9465043434613
2025-01-07 13:00:00,46.794049691113756,26.84772436998434,63.601959537068,38.77421382070928
2025-01-07 14:00:00,49.86783237488051,42.46768827907607,62.32632827864508,40.14765316886423
2025-01-07 15:00:00,50.57856616430478,32.65454132966896,57.42786528449621,30.05061385024835
2025-01-07 16:00:00,46.599275945877004,26.26059822181468,45.8009897547306,43.96380622753455
2025-01-07 17:00:00,55.77456260820889,40.44318931300418,41.37778217948262,56.83137896279423
2025-01-07 18:00:00,97.21479209421835,79.94661654658009,32.43295133419584,27.94618357982646
2025-01-07 19:00:00,103.41924370575258,83.6085091190075,22.83148463857581,43.95438936466182
2025-01-07 20:00:00,103.34945969833375,77.8822134059139,16.55168859620546,50.815703924034445
2025-01-07 21:00:00,101.99778430675045,80.92748363857146,0.0,57.47806298521465
2025-01-07 22:00:00,54.00905125205955,44.79943159479025,0.0,41.31505069842168
2025-01-07 23:00:00,63.763836995169065,57.87225204463088,0.0,14.01367863782805
2025-01-08 00:00:00,33.34579801650568,31.290649189947978,0.0,70.79134617087428
2025-01-08 01:00:00,26.959941621339528,29.724752871915918,0.0,62.883135038802195
2025-01-08 02:00:00,33.18369243242413,31.5676916678325,0.0,29.814169263680615
2025-01-08 03:00:00,31.687084588353493,28.273235873909343,0.0,44.811770937290255
2025-01-08 04:00:00,24.237245345875014,15.120704823756178,0.0,73.55200452241823
2025-01-08 05:00:00,26.15731988442889,26.482100317822635,0.0,71.96178499518761
2025-01-08 06:00:00,86.38098517297902,56.92929598646842,10.949808018312812,65.23616599851827
2025-01-08 07:00:00,82.65109150411514,63.54986203901309,18.907318612452656,30.30661431555987
2025-01-08 08:00:00,78.7193554148281,58.13768363984638,24.236963418089594,32.36013685553411
2025-01-08 09:00:00,77.39557716069903,55.365851342007524,33.34486959819177,30.66474559129258
2025-01-08 10:00:00,57.68726691171254,29.786743625267967,41.70144609938416,40.644392008153424
2025-01-08 11:00:00,58.006381118782265,40.518689503009455,42.83528605498123,24.76083242830015
2025-01-08 12:00:00,56.1997053564003,35.705707743352036,57.21899496603081,25.315963462362042
2025-01-08 13:00:00,41.542510663635085,30.74933006169996,61.33288328944633,46.327687825156566
2025-01-08 14:00:00,54.510508958163484,33.81412698597873,73.06703514004282,36.57595695846738
2025-01-08 15:00:00,53.74830069611144,34.45846514793074,56.4582129621181,49.73219577145198
2025-01-08 16:00:00,43.65079963622908,34.83127175198152,51.823654276155274,30.776984520967645
2025-01-08 17:00:00,49.99384999939645,33.29390345112835,41.83479800780063,36.479636665721394
2025-01-08 18:00:00,98.45082642650344,77.71750502698899,29.617084913532292,28.45702127135157
2025-01-08 19:00:00,101.33384583420047,68.54105484528648,26.088490075000003,47.64114782835004
2025-01-08 20:00:00,100.95944872928843,74.52047759713936,17.416605193375922,29.976053496114634
2025-01-08 21:00:00,100.58564436798946,83.6528429265734,0.0,41.75643402463329
2025-01-08 22:00:00,69.01980088157522,52.19373983657949,0.0,30.478850636981008
2025-01-08 23:00:00,58.02507342218908,49.32361854947104,0.0,55.80325726044637
2025-01-09 00:00:00,26.362812787198838,29.145891919354835,0.0,61.675070207551556
2025-01-09 01:00:00,26.568383567263286,23.60984794372884,0.0,29.679540737207326
2025-01-09 02:00:00,34.6969963038079,43.15608506004676,0.0,69.74696208119951
2025-01-09 03:00:00,22.565539507381793,29.360931099456792,0.0,84.96150612721613
2025-01-09 04:00:00,26.568196876040158,18.12993939588023,0.0,52.9063927314227
2025-01-09 05:00:00,36.5107027805019,32.09710780972688,0.0,43.921465045406144
2025-01-09 06:00:00,82.57331019660839,52.91710359135128,11.04572195379357,89.23631844978526
2025-01-09 07:00:00,82.3390213732815,52.02003973305205,14.91920320022826,21.03462407065646
2025-01-09 08:00:00,91.07003142126564,53.66978829828591,26.037649047175933,31.54063210412356
2025-01-09 09:00:00,82.58393813888723,61.102533130440925,28.409739127326485,32.792148546740684
2025-01-09 10:00:00,56.98219153684611,35.738960000102416,43.015569549700125,41.93653477297586
2025-01-09 11:00:00,58.899682507020664,39.28079360635485,58.24461764070943,34.20529386913878
2025-01-09 12:00:00,55.05958387232667,33.11721557000724,51.70855835523898,27.470740156987183
2025-01-09 13:00:00,55.167574399207496,33.82775659744391,57.07237516741137,27.906848174119325
2025-01-09 14:00:00,52.10138544805208,35.26751914462034,60.2572456890139,33.484551202349294
2025-01-09 15:00:00,54.57572139400586,40.56271303942816,53.89677544694291,27.396613590190498
2025-01-09 16:00:00,54.97428539760903,22.980249436950302,43.41185448030157,37.051124225888785
2025-01-09 17:00:00,47.65190920496296,35.05739791809825,41.311973601261194,31.449082926963825
2025-01-09 18:00:00,98.53032760423372,73.03281022456981,29.27893377076874,22.93792584684528
2025-01-09 19:00:00,102.54900643738752,85.88873901688379,24.29740662452714,61.84560831808849
2025-01-09 20:00:00,98.8542906197253,95.06947962649548,14.906284059730442,41.21742422386138
2025-01-09 21:00:00,103.52402137761433,80.2883278019515,0.0,32.15015300086388
2025-01-09 22:00:00,65.26346522672033,45.56807326641035,0.0,45.094152339050375
2025-01-09 23:00:00,59.41240085574298,43.8495538585288,0.0,47.878959879263796
2025-01-10 00:00:00,30.674977904584825,24.354793417480458,0.0,29.16865929754544
2025-01-10 01:00:00,29.57769472699485,35.46409707590926,0.0,56.0667803016414
2025-01-10 02:00:00,33.61227407596964,36.51246209978037,0.0,38.2201833076284
2025-01-10 03:00:00,26.994979225702696,27.756999930500562,0.0,73.92083155131374
2025-01-10 04:00:00,21.0,19.96647635312909,0.0,58.55598599324936
2025-01-10 05:00:00,32.11890986718922,29.33017573902456,0.0,46.59797652758116
2025-01-10 06:00:00,86.13869575136545,59.20750061722611,11.43153250697676,42.12899514549101
2025-01-10 07:00:00,83.70212495689289,58.28148498985156,14.765257874186947,30.249263549092145
2025-01-10 08:00:00,78.81240362587342,43.891796114521036,22.32894487065434,35.82345725603361
2025-01-10 09:00:00,76.58588641364217,57.969655182035375,33.36600844642065,30.866464397561675
2025-01-10 10:00:00,62.557819534621046,44.358395988760726,36.263997788574905,29.377974716534002
2025-01-10 11:00:00,60.96923592981563,41.205337235023066,49.40342126554327,31.517765011895996
2025-01-10 12:00:00,59.76651381714712,37.12900078171418,60.7303679382408,26.374817594811226
2025-01-10 13:00:00,57.85323557814674,35.10347565803037,51.00041844599231,33.13225819930434
2025-01-10 14:00:00,45.39155011085868,35.33874630064298,59.3913829604549,17.34361243549788
2025-01-10 15:00:00,57.639817129748266,28.114590570614858,56.124021510763896,45.064277177354754
2025-01-10 16:00:00,49.79517810659255,39.70068908105094,51.555258777497095,38.94911093018046
2025-01-10 17:00:00,41.39208338875574,25.63907557480391,36.24441181491553,29.233993473045164
2025-01-10 18:00:00,102.24788912491321,65.2961206322372,28.017895871144745,53.44528746810335
2025-01-10 19:00:00,107.37203341404684,92.79378154252292,23.876472665260735,47.61035186471118
2025-01-10 20:00:00,101.41155342172698,74.40693794648469,16.126556579798372,34.52646890261602
2025-01-10 21:00:00,96.41779763377657,71.41941979841299,0.0,56.576962353848536
2025-01-10 22:00:00,59.592265248526836,58.43671773093373,0.0,51.23361359332421
2025-01-10 23:00:00,56.475304959096924,52.42220738623775,0.0,51.193211578739096
2025-01-11 00:00:00,32.21316480489583,16.161120708774906,0.0,45.79087036754053
2025-01-11 01:00:00,33.48029917230425,19.58213163128008,0.0,57.01682655613376
2025-01-11 02:00:00,25.24678316513352,18.83041329571526,0.0,47.89189618868603
2025-01-11 03:00:00,26.823881751979577,29.106746300518363,0.0,58.36772792759273
2025-01-11 04:00:00,33.40489109298122,36.926809821085406,0.0,26.840474883040056
2025-01-11 05:00:00,26.135200747654682,17.77727244845216,0.0,45.68686970132282
2025-01-11 06:00:00,64.19371902085415,51.92089278751497,10.152856330181482,73.30849078135152
2025-01-11 07:00:00,63.75932053899698,41.788018968322426,15.843392257962345,24.850924337926354
2025-01-11 08:00:00,70.64760439039166,51.44435950775334,21.210070074733576,26.105635160664967
2025-01-11 09:00:00,70.45464036990872,40.94393832802337,31.22826415450946,27.303831059209003
2025-01-11 10:00:00,47.7818658373544,35.03398743889698,40.28942241246776,21.409244092984373
2025-01-11 11:00:00,50.88295725663714,37.032038901741224,44.77131845593735,13.772597556709314
2025-01-11 12:00:00,57.73216870275817,37.46156250705828,61.838970693823256,28.97474998824598
2025-01-11 13:00:00,37.37512343891808,29.971170802620943,59.44904913639962,37.090139134042964
2025-01-11 14:00:00,32.975552404503055,19.796238577351822,51.81901587308111,35.400897667439686
2025-01-11 15:00:00,43.80623423579174,26.287373591282677,56.633753537259864,34.5724977216154
2025-01-11 16:00:00,41.26158890749293,33.547662892508825,43.782375968475904,36.25774791844144
2025-01-11 17:00:00,38.56328125438212,37.01693956581924,41.84522250989346,45.04454091048447
2025-01-11 18:00:00,90.20114935819724,70.58408595924679,33.5002931033306,34.16385000413391
2025-01-11 19:00:00,91.0433014411097,74.8808219076697,20.957670436508444,39.5015424031974
2025-01-11 20:00:00,77.32953720063973,67.34281351156639,16.604243107010266,42.87939877604151
2025-01-11 21:00:00,84.33009769810846,72.97903040636797,0.0,52.800823218816035
2025-01-11 22:00:00,61.28889601444594,46.14597176228637,0.0,62.4017986540553
2025-01-11 23:00:00,53.485395095151944,35.793499943014375,0.0,38.8782059292759
2025-01-12 00:00:00,33.042466372337174,21.262390497301695,0.0,51.97325208676145
2025-01-12 01:00:00,35.27802425384165,37.910270595329315,0.0,55.00907228258828
2025-01-12 02:00:00,30.076809713398767,27.79956991353132,0.0,38.13320963665814
2025-01-12 03:00:00,33.58507872041229,28.513772589915952,0.0,50.97768487667154
2025-01-12 04:00:00,33.23127919726741,28.88498435628867,0.0,32.13449602412445
2025-01-12 05:00:00,32.425686735387416,18.5908165301557,0.0,28.28777359701689
2025-01-12 06:00:00,67.80197507929076,58.26838625868233,10.058771620231967,55.36903586355615
2025-01-12 07:00:00,70.02529409771724,52.205802461485476,16.073127550912975,27.510830778608472
2025-01-12 08:00:00,66.60340190768858,50.857977272143074,25.27290652802345,31.97019375951445
2025-01-12 09:00:00,69.3086933176183,37.265094406257525,29.403973195803484,30.295139021397265
2025-01-12 10:00:00,45.742562695855106,39.47757959288305,36.18927050663816,23.003004778111887
2025-01-12 11:00:00,47.44296374957352,32.67092773113848,43.148000571467854,30.0869941964146
2025-01-12 12:00:00,49.73036752163962,28.341048474374507,49.20346673062731,21.050067775390616
2025-01-12 13:00:00,37.62896865048283,21.613242404164062,55.688232977219236,47.84913978588174
2025-01-12 14:00:00,39.60306537356488,22.34360473827499,57.56314236359591,23.467852581183536
2025-01-12 15:00:00,41.13797619651836,22.659090957986745,53.80411444906833,33.76541192513517
2025-01-12 16:00:00,43.68582364290788,32.91452666906873,49.52775721221763,26.25217694209599
2025-01-12 17:00:00,46.147300950256266,31.37563756139379,38.55152724742751,40.56609959795263
2025-01-12 18:00:00,85.41425651263486,69.66390597687705,33.480402796537916,32.561445593226736
2025-01-12 19:00:00,93.50925696154516,83.49883047033471,21.478580998173424,39.72803646561945
2025-01-12 20:00:00,91.72503603765108,70.47327118334005,18.363204896469178,55.383427103488955
2025-01-12 21:00:00,89.76970842758409,58.698514508662555,0.0,45.98277515803673
2025-01-12 22:00:00,51.69219279213659,44.886294331399,0.0,51.542728259231126
2025-01-12 23:00:00,52.43681549871024,47.32871116676975,0.0,34.448294263514214
2025-01-13 00:00:00,35.34173017799872,27.20126807588617,0.0,32.56600296887022
2025-01-13 01:00:00,35.50610846891673,35.8366471276384,0.0,51.53985048283627
2025-01-13 02:00:00,36.007260277726395,29.949672656668863,0.0,46.19345068368746
2025-01-13 03:00:00,30.185970743446514,12.580040771622961,0.0,58.05543656193271
2025-01-13 04:00:00,32.49735224249376,25.95466192186462,0.0,49.19179503354017
2025-01-13 05:00:00,36.045959279799234,28.638910261263312,0.0,52.76795240374465
2025-01-13 06:00:00,79.54876499898802,61.35443240316122,0.25603776913201187,29.82330337149069
2025-01-13 07:00:00,80.92261131437942,65.33670839107354,0.3517592262498353,44.335104857156466
2025-01-13 08:00:00,82.42765213967245,61.33949845584709,0.5024110993062977,28.880114628759788
2025-01-13 09:00:00,86.40368147701912,59.58953273347575,0.780048025162599,35.36898043426168
2025-01-13 10:00:00,64.94739004531763,49.41843817864427,0.9471383862539074,23.821637048631224
2025-01-13 11:00:00,59.79022686669312,40.178252529792275,1.2297082529882215,32.435784351455766
2025-01-13 12:00:00,54.04037282237513,29.663054309868087,1.3680530926105816,20.30736873833152
2025-01-13 13:00:00,51.17375722190172,35.773293110491316,1.3949873256493348,39.10715965464759
2025-01-13 14:00:00,45.93350685459205,35.50418488047961,1.308107448768315,32.00928387544591
2025-01-13 15:00:00,43.36121655168886,24.825630042006317,1.1584056857635974,35.39258655546295
2025-01-13 16:00:00,44.37850744926814,40.276361204074654,1.121709511615371,41.26721045686142
2025-01-13 17:00:00,51.53464400787489,43.69283052727769,1.030450018519733,24.30948759514328
2025-01-13 18:00:00,110.00652706933735,76.3906570356868,0.7639225718820943,29.123570425628166
2025-01-13 19:00:00,104.05688426820282,87.9934775066581,0.49472504752521834,50.33999890230891
2025-01-13 20:00:00,104.83307189104657,77.33289221055101,0.3828883142757208,68.87191574490342
2025-01-13 21:00:00,109.20488617009039,80.64305901288374,0.0,43.61561303916359
2025-01-13 22:00:00,53.87906827620783,54.24694587763718,0.0,51.85123912058995
2025-01-13 23:00:00,63.16990926428505,45.19026942473558,0.0,43.96697201626973
2025-01-14 00:00:00,29.947845970565304,33.96759817711313,0.0,2.1690903007867535
2025-01-14 01:00:00,32.547258564744304,21.47777614466704,0.0,0.8223287903684526
2025-01-14 02:00:00,27.824322412182827,13.55918954293212,0.0,1.4946542770341145
2025-01-14 03:00:00,26.31928219308083,23.548184528342304,0.0,0.8667446210891585
2025-01-14 04:00:00,30.632290069285226,30.938739938154892,0.0,0.5451442673669656
2025-01-14 05:00:00,37.42136095500508,21.94582224002083,0.0,1.568697070623059
2025-01-14 06:00:00,86.45266034372618,49.31533720074303,9.594700782327516,1.5110355801643425
2025-01-14 07:00:00,80.29394740747918,56.5761011751083,13.39683117834119,0.8136847293517256
