Datetime;demand_MW;Price_EUR_MWh;res_Power;f_1;f_2;f_3;pv_power_1;pv_power_2;pv_power_3
2019-01-01 17:00:00;6690.5263157895;66.66;0.0;0.5817356940635419;0.21618080228158731;0.20208350365487088;0.0;0.0;0.0
2019-01-01 18:00:00;7163.6842105263;67.06;0.0;0.01710178234038358;0.9763851253794126;0.006513092280203815;0.0;0.0;0.0
2019-01-01 19:00:00;7366.8421052632;67.26;0.0;0.16763182800912735;0.2864267537058131;0.5459414182850596;0.0;0.0;0.0
2019-01-01 20:00:00;7348.4210526316;68.07;0.0;0.38635764708086273;0.004113605533680829;0.6095287473854565;0.0;0.0;0.0
2019-01-01 21:00:00;7247.3684210526;67.08;0.0;0.02536110238628058;0.1302019871313276;0.8444369104823918;0.0;0.0;0.0
2019-01-01 22:00:00;7109.4736842105;64.03;0.0;0.19373940976413448;0.061701330998401645;0.7445592592374639;0.0;0.0;0.0
2019-01-01 23:00:00;6895.7894736842;61.74;0.0;0.2095734062163586;0.3311802067624441;0.45924638702119736;0.0;0.0;0.0
2019-01-02 00:00:00;6641.052631579;53.0;0.0;0.01748886799241442;0.2761914266773414;0.706319705330244;0.0;0.0;0.0
2019-01-02 01:00:00;6389.4736842105;48.23;0.0;0.5442716856059363;0.43326270787592924;0.022465606518134364;0.0;0.0;0.0
2019-01-02 02:00:00;6242.6315789474;47.23;0.0;0.5022458316619375;0.38227103185103206;0.11548313648703054;0.0;0.0;0.0
2019-01-02 03:00:00;6233.6842105263;45.24;0.0;0.40435063590215176;0.20386477474656312;0.3917845893512851;0.0;0.0;0.0
2019-01-02 04:00:00;6208.9473684211;45.7;0.0;0.8220222497265639;0.15639662441915658;0.021581125854279515;0.0;0.0;0.0
2019-01-02 05:00:00;6264.7368421053;51.1;0.0;0.0910954791532377;0.03376236087940793;0.8751421599673543;0.0;0.0;0.0
2019-01-02 06:00:00;6452.1052631579;58.37;0.0;0.685411427515317;0.061309939978445034;0.2532786325062379;0.0;0.0;0.0
2019-01-02 07:00:00;6711.5789473684;63.75;525.2748006667;0.09789426379972863;0.5234729619992189;0.3786327742010524;51.4213899038158;274.9671557685467;198.88625499433743
2019-01-02 08:00:00;7020.0;66.1;3594.869966;0.013881776231487345;0.907625313090997;0.07849291067751567;49.903180449306525;3262.794978412172;282.1718071385218
2019-01-02 09:00:00;7142.6315789474;65.88;7362.1065273333;0.1924979951268995;0.365987132878233;0.44151487199486755;1417.1907464223204;2694.436259882839;3250.479521028141
2019-01-02 10:00:00;7353.6842105263;63.63;8412.6079553333;0.0278755461788412;0.9153161255212118;0.056808328299946954;234.50604154338026;7700.1957192046;477.9061945853196
2019-01-02 11:00:00;7524.2105263158;62.8;8429.9768506667;0.8269302431126322;0.1651923544395037;0.007877402447864118;6971.002806555676;1392.5677238321448;66.40632027887972
2019-01-02 12:00:00;7536.3157894737;63.16;8149.5502426667;0.1548573737304429;0.13121913609960853;0.7139234901699486;1262.0179476636588;1069.3769424430793;5818.155352559962
2019-01-02 13:00:00;7472.1052631579;61.5;7311.1391406667;0.016771833614831304;0.6355715827483216;0.3476565836368472;122.62120920214261;4646.7522753267385;2541.76565613782
2019-01-02 14:00:00;7373.6842105263;60.69;5210.9480053333;0.2963753512834487;0.664618915266528;0.03900573345002319;1544.3965456004432;3463.294610814896;203.25684891796072
2019-01-02 15:00:00;7309.4736842105;62.19;1279.43556;0.523400756562057;0.19764859834541232;0.2789506450925308;669.657540076399;252.87864510727766;356.89937481632336
2019-01-02 16:00:00;7274.2105263158;67.1;0.0;0.10694744596310626;0.07513408935797876;0.8179184646789149;0.0;0.0;0.0
2019-01-02 17:00:00;7388.4210526316;69.3;0.0;0.4990964828462291;0.023142642030683568;0.4777608751230872;0.0;0.0;0.0
2019-01-02 18:00:00;7768.9473684211;69.25;0.0;0.44705198343764857;0.3050327538140669;0.24791526274828468;0.0;0.0;0.0
2019-01-02 19:00:00;7892.1052631579;68.07;0.0;0.6679091893613202;0.08819263444135662;0.24389817619732312;0.0;0.0;0.0
2019-01-02 20:00:00;7806.3157894737;68.01;0.0;0.527412506570923;0.22059582347777631;0.2519916699513008;0.0;0.0;0.0
2019-01-02 21:00:00;7695.2631578947;66.66;0.0;0.473640295839968;0.045421915812088785;0.4809377883479432;0.0;0.0;0.0
2019-01-02 22:00:00;7448.9473684211;64.28;0.0;0.24886433777714295;0.3215130614865451;0.42962260073631187;0.0;0.0;0.0
2019-01-02 23:00:00;7105.2631578947;62.01;0.0;0.28183479150705515;0.2004320165500992;0.5177331919428457;0.0;0.0;0.0
2019-01-03 00:00:00;6758.4210526316;54.85;0.0;0.9255678693134181;0.03263217620088489;0.04179995448569707;0.0;0.0;0.0
2019-01-03 01:00:00;6563.1578947369;52.19;0.0;0.3299474002869659;0.04755056136657494;0.6225020383464591;0.0;0.0;0.0
2019-01-03 02:00:00;6394.7368421053;50.21;0.0;0.1771045840011623;0.11672602147070237;0.7061693945281354;0.0;0.0;0.0
2019-01-03 03:00:00;6406.3157894737;50.2;0.0;0.18955317755188866;0.3881641772503207;0.4222826451977907;0.0;0.0;0.0
2019-01-03 04:00:00;6496.3157894737;52.19;0.0;0.217904703605777;0.21828339919461304;0.5638118971996099;0.0;0.0;0.0
2019-01-03 05:00:00;6656.8421052632;54.91;0.0;0.09116946490892645;0.6773954557495719;0.2314350793415017;0.0;0.0;0.0
2019-01-03 06:00:00;6984.2105263158;66.58;0.0;0.09732434146907257;0.11784833068770424;0.7848273278432233;0.0;0.0;0.0
2019-01-03 07:00:00;7623.1578947369;68.03;1089.4182553333;0.1533372937236832;0.11780894137901753;0.7288537648972992;167.04844700598474;128.3432113797923;794.026596947523
2019-01-03 08:00:00;8014.7368421053;69.12;4677.7318306667;0.42414281366263884;0.3495692573483419;0.2262879289890193;1984.0263402182607;1635.191242120858;1058.5142483275815
2019-01-03 09:00:00;8045.2631578947;69.19;7734.8525113333;0.46535587176691207;0.3642556151301918;0.17038851310289624;3599.4590333999968;2817.46345945702;1317.9300184762837
2019-01-03 10:00:00;8046.8421052632;68.01;8286.292658;0.004593432176955016;0.18069014749522141;0.8147164203278235;38.06252332292331;1497.2514425625905;6750.978692114487
2019-01-03 11:00:00;8082.6315789474;67.2;8282.9422026667;0.22147005597261535;0.3005058173591318;0.4780241266682529;1834.4236732425318;2489.072316750804;3959.4462126733642
2019-01-03 12:00:00;8027.3684210526;66.7;7981.7842006667;0.3320358049581073;0.6165581088380265;0.051406086203866205;2650.238142070271;4921.2337719163;410.31228668012966
2019-01-03 13:00:00;8008.9473684211;67.0;7114.2956746667;0.006193070117889753;0.38464985231852794;0.6091570775635823;44.059331952610655;2736.512780610888;4333.7235621032005
2019-01-03 14:00:00;8041.5789473684;68.01;5003.0752546667;0.6099020833400279;0.2955034577652267;0.09459445889474523;3051.386020928161;1478.4260372136519;473.26319652488615
2019-01-03 15:00:00;7998.9473684211;68.99;1267.5752853333;0.021981645167978892;0.3045376009905809;0.6734807538414402;27.863390145896197;386.0243364703542;853.6875587170496
2019-01-03 16:00:00;7896.3157894737;70.0;0.0;0.07885643245877351;0.44461518101254915;0.4765283865286774;0.0;0.0;0.0
2019-01-03 17:00:00;7992.1052631579;71.1;0.0;0.05899000523422324;0.4509008051084355;0.4901091896573412;0.0;0.0;0.0
2019-01-03 18:00:00;8275.7894736842;70.55;0.0;0.03895870073697613;0.9364115849646899;0.024629714298333934;0.0;0.0;0.0
2019-01-03 19:00:00;8426.8421052632;68.38;0.0;0.4129608329993822;0.503471792805087;0.0835673741955308;0.0;0.0;0.0
2019-01-03 20:00:00;8341.052631579;67.83;0.0;0.24120018884080144;0.18825200458149566;0.570547806577703;0.0;0.0;0.0
2019-01-03 21:00:00;8180.0;66.1;0.0;0.41887347591105767;0.20073540362694514;0.3803911204619973;0.0;0.0;0.0
2019-01-03 22:00:00;7876.3157894737;66.88;0.0;0.6816460528115938;0.027367794077662443;0.29098615311074366;0.0;0.0;0.0
2019-01-03 23:00:00;7472.6315789474;67.2;0.0;0.4145868934101918;0.0631588492315149;0.5222542573582932;0.0;0.0;0.0
2019-01-04 00:00:00;7090.5263157895;63.75;0.0;0.5076028929608514;0.3804254196020012;0.11197168743714744;0.0;0.0;0.0
2019-01-04 01:00:00;6814.2105263158;58.89;0.0;0.4321805020550418;0.5015534985398514;0.06626599940510676;0.0;0.0;0.0
2019-01-04 02:00:00;6687.8947368421;54.94;0.0;0.21558625727946562;0.44664638476292146;0.337767357957613;0.0;0.0;0.0
2019-01-04 03:00:00;6633.1578947369;54.85;0.0;0.3927158227321583;0.3872207131745798;0.22006346409326197;0.0;0.0;0.0
2019-01-04 04:00:00;6633.6842105263;58.0;0.0;0.7187203002779413;0.03368728375137359;0.24759241597068518;0.0;0.0;0.0
2019-01-04 05:00:00;6812.1052631579;63.0;0.0;0.1784325565722345;0.03322022972955213;0.7883472136982135;0.0;0.0;0.0
2019-01-04 06:00:00;7245.7894736842;68.4;0.0;0.03210401183418864;0.9110015317152662;0.056894456450545215;0.0;0.0;0.0
2019-01-04 07:00:00;8026.3157894737;69.71;7.0333066667;0.15886658404103893;0.13757380046316733;0.7035596154957937;1.117357404651695;0.9675987279608503;4.948350534087455
2019-01-04 08:00:00;8515.2631578947;71.06;246.6281973333;0.467046747802679;0.40533397638665375;0.12761927581066726;115.18689748095511;99.9667879141788;31.474511938166085
2019-01-04 09:00:00;8531.5789473684;71.06;706.5197413333;0.005868608843110512;0.19660717549857396;0.7975242156583157;4.146288001820755;138.90685077752318;563.4666025539561
2019-01-04 10:00:00;8580.0;70.16;1357.2908926667;0.325071977652723;0.504414251128396;0.17051377121888087;441.217234729194;684.6368691878656;231.43678874964027
2019-01-04 11:00:00;8610.0;70.01;1569.465522;0.7027593578459362;0.2818343662611805;0.01540627589288327;1102.9565824020572;442.32932076164286;24.179618836300055
2019-01-04 12:00:00;8605.7894736842;69.17;1070.42351;0.21015370989880505;0.7386209156933035;0.05122537440789156;224.95347178940065;790.63719313584;54.832845074759454
2019-01-04 13:00:00;8501.052631579;69.15;713.1170793333;0.17844682718221477;0.20544387311055173;0.6161092997072334;127.25348021647513;146.50553475951773;439.35806435730706
2019-01-04 14:00:00;8500.0;68.4;279.046442;0.09596257524927113;0.566516909532648;0.3375205152180809;26.778015188466373;158.0845279379213;94.18389887361234
2019-01-04 15:00:00;8411.052631579;68.4;9.8875766667;0.855813187355383;0.005970035179344109;0.13821677746527286;8.46191850234924;0.059029180538660964;1.3666289838120982
2019-01-04 16:00:00;8403.1578947369;69.15;0.0;0.8004874831149156;0.019337670407755508;0.1801748464773289;0.0;0.0;0.0
2019-01-04 17:00:00;8608.9473684211;71.06;0.0;0.4069193553285503;0.35642606977630353;0.23665457489514619;0.0;0.0;0.0
2019-01-04 18:00:00;9223.1578947369;71.94;0.0;0.2392354106914471;0.29005408894934964;0.47071050035920325;0.0;0.0;0.0
2019-01-04 19:00:00;9561.052631579;70.2;0.0;0.5804900808856472;0.3946162452208184;0.024893673893534446;0.0;0.0;0.0
2019-01-04 20:00:00;9619.4736842105;68.71;0.0;0.11817750026490212;0.6560491510784954;0.22577334865660248;0.0;0.0;0.0
2019-01-04 21:00:00;9589.4736842105;68.68;0.0;0.07274528081917954;0.7657997746067968;0.16145494457402385;0.0;0.0;0.0
2019-01-04 22:00:00;9345.7894736842;68.17;0.0;0.19331743066413912;0.08066867100229344;0.7260138983335673;0.0;0.0;0.0
2019-01-04 23:00:00;9033.1578947369;71.68;0.0;0.04900720063652622;0.8826556520653066;0.06833714729816719;0.0;0.0;0.0
2019-01-05 00:00:00;8707.8947368421;69.5;0.0;0.7607359587529305;0.1998423562032798;0.039421685043789616;0.0;0.0;0.0
2019-01-05 01:00:00;8479.4736842105;68.07;0.0;0.3230706031868415;0.5955755421920066;0.08135385462115195;0.0;0.0;0.0
2019-01-05 02:00:00;8439.4736842105;66.0;0.0;0.25902333162459756;0.43441221538898056;0.3065644529864218;0.0;0.0;0.0
2019-01-05 03:00:00;8346.3157894737;63.93;0.0;0.4093131239312526;0.15467441437317064;0.4360124616955769;0.0;0.0;0.0
2019-01-05 04:00:00;8393.1578947369;62.0;0.0;0.40959365800596303;0.5513820632554157;0.03902427873862118;0.0;0.0;0.0
2019-01-05 05:00:00;8559.4736842105;60.84;0.0;0.27365743625301964;0.2876525438044672;0.4386900199425131;0.0;0.0;0.0
2019-01-05 06:00:00;8965.2631578947;62.92;0.0;0.4418826712942934;0.10123798048569485;0.45687934822001175;0.0;0.0;0.0
2019-01-05 07:00:00;9671.052631579;60.79;202.7519253333;0.22986820223694496;0.12153536358376411;0.648596434179291;46.60622057644497;24.64152896269081;131.50417579416424
2019-01-05 08:00:00;10031.5789473684;66.92;1442.4372593333;0.024455308601863568;0.8421447205461952;0.13339997085194122;35.27524831582216;1214.7409226666616;192.4210883508162
2019-01-05 09:00:00;10037.8947368421;69.12;2848.0002406667;0.06527275047643102;0.9073519039413889;0.02737534558218022;185.896809065853;2584.138440794464;77.96499080638334
2019-01-05 10:00:00;10026.8421052632;68.25;4962.3591533333;0.5288212917381933;0.40561893150962824;0.06555977675217849;2624.2011775345627;2012.8268175420767;325.3311582566606
2019-01-05 11:00:00;10023.6842105263;67.67;5368.8433313333;0.41422039230447305;0.40068225439922833;0.18509735329629845;2223.8843909261336;2151.20024951489;993.7586908922757
2019-01-05 12:00:00;9974.7368421053;64.0;5763.898386;0.11356275172902297;0.41578554965900033;0.47065169861197664;654.5641614006342;2396.545658601635;2712.7885659977305
2019-01-05 13:00:00;9888.9473684211;61.57;5232.613962;0.5128378803949771;0.3369238529256736;0.15023826667934911;2683.4826531972435;1762.9924569497143;786.1388518530416
2019-01-05 14:00:00;9854.7368421053;59.4;3576.739932;0.23395455383512245;0.3461186576948953;0.4199267884699822;836.7945949753262;1237.9764241875712;1501.9689128371026
2019-01-05 15:00:00;9787.3684210526;58.31;1104.2604593333;0.4703781224964771;0.5287519629118819;0.0008699145916410493;519.4199616082951;583.8798854384587;0.9606122865462853
2019-01-05 16:00:00;9735.7894736842;67.2;0.0;0.15663818298435472;0.6382206084360921;0.20514120857955306;0.0;0.0;0.0
2019-01-05 17:00:00;9806.8421052632;69.0;0.0;0.11664401795850729;0.09414096775169647;0.7892150142897963;0.0;0.0;0.0
2019-01-05 18:00:00;10125.7894736842;68.71;0.0;0.34751962116484864;0.5217434291406363;0.130736949694515;0.0;0.0;0.0
2019-01-05 19:00:00;10261.5789473684;68.07;0.0;0.39977520088434065;0.15075371960847644;0.44947107950718307;0.0;0.0;0.0
2019-01-05 20:00:00;10168.9473684211;65.38;0.0;0.6147306922196082;0.0016043408622294021;0.3836649669181625;0.0;0.0;0.0
2019-01-05 21:00:00;10112.6315789474;65.76;0.0;0.2663476883745982;0.2787768798385893;0.4548754317868124;0.0;0.0;0.0
2019-01-05 22:00:00;9880.5263157895;62.8;0.0;0.28790620281625795;0.660412610858429;0.05168118632531305;0.0;0.0;0.0
2019-01-05 23:00:00;9419.4736842105;63.75;0.0;0.06639480979720512;0.5670412480143897;0.36656394218840527;0.0;0.0;0.0
2019-01-06 00:00:00;9087.3684210526;54.7;0.0;0.22859881072681767;0.4323151535145423;0.33908603575864005;0.0;0.0;0.0
2019-01-06 01:00:00;8869.4736842105;54.05;0.0;0.3033289751695062;0.566222341814749;0.1304486830157448;0.0;0.0;0.0
2019-01-06 02:00:00;8791.5789473684;48.06;0.0;0.09276419782969547;0.7471387350972107;0.16009706707309387;0.0;0.0;0.0
2019-01-06 03:00:00;8719.4736842105;48.37;0.0;0.8338080224483408;0.14719798994972216;0.018993987601936973;0.0;0.0;0.0
2019-01-06 04:00:00;8806.3157894737;47.17;0.0;0.15046029269328035;0.31151311248160446;0.5380265948251153;0.0;0.0;0.0
2019-01-06 05:00:00;8966.3157894737;48.19;0.0;0.04756674338771618;0.11170590491813398;0.8407273516941498;0.0;0.0;0.0
2019-01-06 06:00:00;9343.1578947369;50.2;0.0;0.4738972337907528;0.36472380831918944;0.16137895789005774;0.0;0.0;0.0
2019-01-06 07:00:00;10016.8421052632;52.2;1275.4443993333;0.8251900186976598;0.03424675824127523;0.14056322306106486;1052.4839877336713;43.67983599415603;179.28057560547254
2019-01-06 08:00:00;10447.8947368421;54.7;4504.8353286667;0.17633952899829308;0.43060510795145795;0.393055363050249;794.3805400719566;1939.8051030040658;1770.6496855906776
2019-01-06 09:00:00;10476.8421052632;62.0;7725.0757333333;0.1698039454339512;0.46147916007875867;0.36871689448729;1311.7483382960681;3564.9614609634523;2848.365934073779
2019-01-06 10:00:00;10473.6842105263;64.01;8502.2753893333;0.33126313854854716;0.4598269684458623;0.2089098930055904;2816.4904302746195;3909.5755171689943;1776.209441889684
2019-01-06 11:00:00;10360.0;64.18;8481.3127633333;0.13386034094583527;0.3417149543313547;0.52442470472281;1135.3114181680598;2898.191403592374;4447.809941572866
2019-01-06 12:00:00;10244.2105263158;64.86;8182.491168;0.05356685289836796;0.4098735321713857;0.5365596149302463;438.310300738451;3353.7865569893274;4390.3943102722205
2019-01-06 13:00:00;10075.7894736842;64.01;7342.8420113333;0.8776217217124939;0.09025427918115031;0.03212399910635587;6444.237648249163;662.722912873955;235.88145021018326
2019-01-06 14:00:00;10001.0526315789;58.31;5303.674446;0.8191848537421974;0.13848453022020318;0.04233061603759957;4344.68977534274;734.4768640952063;224.5078065620546
2019-01-06 15:00:00;9953.1578947369;54.94;1610.986118;0.3370086423312524;0.0645608182398129;0.5984305394289348;542.9162444416747;104.00658195105977;964.0632916072656
2019-01-06 16:00:00;9933.6842105263;63.43;0.0;0.2414409759439837;0.13642859849573694;0.6221304255602794;0.0;0.0;0.0
2019-01-06 17:00:00;10031.5789473684;67.37;0.0;0.03597260814717356;0.07483212598293959;0.889195265869887;0.0;0.0;0.0
2019-01-06 18:00:00;10348.4210526316;67.2;0.0;0.07049506015846786;0.1194020271943491;0.810102912647183;0.0;0.0;0.0
2019-01-06 19:00:00;10492.1052631579;66.03;0.0;0.01821160393267271;0.28941554442153233;0.6923728516457949;0.0;0.0;0.0
2019-01-06 20:00:00;10426.3157894737;68.0;0.0;0.5785630413660382;0.13558835719901155;0.28584860143495006;0.0;0.0;0.0
2019-01-06 21:00:00;10340.0;67.65;0.0;0.047610575474091255;0.5398690200187579;0.4125204045071509;0.0;0.0;0.0
2019-01-06 22:00:00;10185.2631578947;65.38;0.0;0.22897724935470765;0.4262071965514741;0.34481555409381826;0.0;0.0;0.0
2019-01-06 23:00:00;9916.8421052632;59.59;0.0;0.5371731925289306;0.20257485185369678;0.2602519556173727;0.0;0.0;0.0
2019-01-07 00:00:00;9596.8421052632;54.09;0.0;0.40522380686239595;0.5610530905262463;0.03372310261135796;0.0;0.0;0.0
2019-01-07 01:00:00;9385.7894736842;52.2;0.0;0.06315236359779004;0.18263377361169034;0.7542138627905197;0.0;0.0;0.0
2019-01-07 02:00:00;9363.6842105263;50.9;0.0;0.4437310466967496;0.07534690530058546;0.48092204800266486;0.0;0.0;0.0
2019-01-07 03:00:00;9243.6842105263;50.5;0.0;0.36322293944074135;0.3306750753874145;0.30610198517184417;0.0;0.0;0.0
2019-01-07 04:00:00;9274.7368421053;50.9;0.0;0.33207099644823046;0.06564967089589661;0.6022793326558729;0.0;0.0;0.0
2019-01-07 05:00:00;9310.0;55.77;0.0;0.2425251547257748;0.3232683647415847;0.4342064805326405;0.0;0.0;0.0
2019-01-07 06:00:00;9527.8947368421;68.61;0.0;0.07005332652892968;0.2226830536807471;0.7072636197903234;0.0;0.0;0.0
2019-01-07 07:00:00;9732.1052631579;69.15;713.7818713333;0.4967970611621744;0.12409954423327514;0.37910339460455045;354.6047359892208;88.58000491443677;270.5971304296425
2019-01-07 08:00:00;10058.9473684211;69.7;2276.2381733333;0.10033725489498521;0.5179584828485342;0.3817042622564806;228.39148979943886;1178.9968708616348;868.8498126722262
2019-01-07 09:00:00;10274.2105263158;69.49;5758.731796;0.4348569759046144;0.02874315059710963;0.536399873498276;2504.224693854309;165.52409526079163;3088.9830068848996
2019-01-07 10:00:00;10348.4210526316;69.01;8020.1903906667;0.1850908194677157;0.6058169033677931;0.20909227716449114;1484.4636116955985;4858.766906893831;1676.9598720772701
2019-01-07 11:00:00;10302.6315789474;69.0;7917.0850053333;0.165629066766208;0.4919536840919414;0.3424172491418507;1311.2994009420934;3894.839135642784;2710.946468748423
2019-01-07 12:00:00;10112.6315789474;68.74;6542.02297;0.6216154112339645;0.3268180556048076;0.05156653316122791;4066.6222987985916;2138.0512267773884;337.3494444240197
2019-01-07 13:00:00;9844.7368421053;66.62;4672.750708;0.11695284035315032;0.3346287262174575;0.5484184334293922;546.491467562794;1563.6366173497624;2562.622623087443
2019-01-07 14:00:00;9592.1052631579;64.99;2058.9210406667;0.5459134822666193;0.10965013338722235;0.3444363843461584;1123.9927550223697;225.76096674286228;709.1673189014679
2019-01-07 15:00:00;9479.4736842105;62.67;425.661982;0.31779514757308747;0.6528470624788714;0.029357789948041252;135.27331238594292;277.89217455763423;12.496495056422917
2019-01-07 16:00:00;9460.0;67.04;0.0;0.6606664809171398;0.252838721912369;0.08649479717049145;0.0;0.0;0.0
2019-01-07 17:00:00;9715.7894736842;70.39;0.0;0.5746978845918472;0.14324168814225732;0.2820604272658955;0.0;0.0;0.0
2019-01-07 18:00:00;10233.6842105263;70.33;0.0;0.11097190854303374;0.0481442501481054;0.8408838413088608;0.0;0.0;0.0
2019-01-07 19:00:00;10542.6315789474;69.0;0.0;0.5921637086013859;0.191565873243456;0.21627041815515818;0.0;0.0;0.0
2019-01-07 20:00:00;10516.8421052632;67.14;0.0;0.3473639672594919;0.14532210628072995;0.5073139264597781;0.0;0.0;0.0
2019-01-07 21:00:00;10494.2105263158;63.0;0.0;0.09054942644347232;0.2512134302921769;0.6582371432643508;0.0;0.0;0.0
2019-01-07 22:00:00;10330.0;60.84;0.0;0.26440149658794965;0.4631968258415172;0.27240167757053313;0.0;0.0;0.0
2019-01-07 23:00:00;10085.7894736842;59.59;0.0;0.03276269328395385;0.10471369395153254;0.8625236127645135;0.0;0.0;0.0
2019-01-08 00:00:00;9828.9473684211;54.34;0.0;0.2435171135837217;0.05543793126324329;0.7010449551530351;0.0;0.0;0.0
2019-01-08 01:00:00;9633.1578947369;52.1;0.0;0.16998230250190052;0.5632595952308201;0.2667581022672793;0.0;0.0;0.0
2019-01-08 02:00:00;9586.8421052632;50.71;0.0;0.13096494124502936;0.05631496483742841;0.8127200939175422;0.0;0.0;0.0
2019-01-08 03:00:00;9486.8421052632;50.5;0.0;0.5565887649008044;0.11732839588698893;0.32608283921220665;0.0;0.0;0.0
2019-01-08 04:00:00;9530.0;51.17;0.0;0.7174575363090205;0.025214662913308764;0.25732780077767076;0.0;0.0;0.0
2019-01-08 05:00:00;9626.3157894737;54.69;0.0;0.5214074735388546;0.4540020499505184;0.02459047651062701;0.0;0.0;0.0
2019-01-08 06:00:00;9730.0;65.82;0.0;0.244040348357875;0.33308817610157626;0.42287147554054866;0.0;0.0;0.0
2019-01-08 07:00:00;9955.2631578947;67.2;631.162196;0.6945058339478609;0.21851540897213484;0.0869787570800043;438.3458272893432;137.91866538669072;54.89770332396606
2019-01-08 08:00:00;10211.5789473684;68.16;2837.6333393333;0.5492777775710007;0.2539986753438118;0.19672354708518752;1558.6489341903723;720.7551093020954;558.2292958408323
2019-01-08 09:00:00;10348.9473684211;68.53;5377.98663;0.0025799268185268554;0.7446931275218678;0.2527269456596053;13.874811936415865;4004.9496832654904;1359.1621347980938
2019-01-08 10:00:00;10325.2631578947;68.15;7728.5442133333;0.9464208188089855;0.0460304584036233;0.00754872278739122;7314.455142584348;355.748432932402;58.34063781654963
2019-01-08 11:00:00;10123.6842105263;67.95;8834.681024;0.29696416898234623;0.6483295851720927;0.05470624584556115;2623.5837085162634;5727.785083417679;483.3122320660579
2019-01-08 12:00:00;9987.8947368421;67.97;8672.6716953333;0.1054177450162279;0.3915469404558071;0.5030353145279649;914.2534933881027;3395.7580678854315;4362.660134059765
2019-01-08 13:00:00;9826.8421052632;65.48;7880.9694573333;0.6600879122191223;0.2942939503573447;0.04561813742353304;5202.132675353808;2319.3216342441956;359.5151477352971
2019-01-08 14:00:00;9624.7368421053;63.13;5859.2550906667;0.19829568861835253;0.4267802443466282;0.37492406703501924;1161.865022994341;2500.6143192839595;2196.7757483883997
2019-01-08 15:00:00;9417.8947368421;59.99;2066.7564333333;0.9100122928331055;0.04173161017562163;0.04825609699127281;1880.7737606252074;86.2490738038234;99.73359890426877
2019-01-08 16:00:00;9454.7368421053;67.25;0.0;0.44016707009754985;0.2710546037721034;0.28877832613034693;0.0;0.0;0.0
2019-01-08 17:00:00;9661.052631579;69.94;0.0;0.29610674128720066;0.5682385459076479;0.13565471280515154;0.0;0.0;0.0
2019-01-08 18:00:00;10192.6315789474;70.0;0.0;0.1602354224189656;0.5563140126466215;0.28345056493441306;0.0;0.0;0.0
2019-01-08 19:00:00;10567.3684210526;68.15;0.0;0.22731007728985225;0.06338910377491001;0.7093008189352378;0.0;0.0;0.0
